,date,price,wallets,address,mined,Metcafe,value,networkvalue,status
725,2012-09-19,12.6,24866,42531.0,9985500.0,1808885961.0,181.15,-168.55,0
726,2012-09-20,12.3,25063,46945.0,9993650.0,2203833025.0,220.52,-208.22,0
727,2012-09-21,12.4,25257,38624.0,9992550.0,1491813376.0,149.29,-136.89,0
728,2012-09-22,12.2,25464,27040.0,10009700.0,731161600.0,73.05,-60.849999999999994,0
729,2012-09-23,12.2,25702,28402.0,10017500.0,806673604.0,80.53,-68.33,0
730,2012-09-24,12.1,25986,33183.0,10017100.0,1101111489.0,109.92,-97.82000000000001,0
731,2012-09-25,12.2,26265,42947.0,10032100.0,1844444809.0,183.85,-171.65,0
732,2012-09-26,12.3,26538,48024.0,10039250.0,2306304576.0,229.73,-217.42999999999998,0
733,2012-09-27,12.3,26842,41821.0,10041050.0,1748996041.0,174.18,-161.88,0
734,2012-09-28,12.4,27123,49668.0,10055850.0,2466910224.0,245.32,-232.92,0
735,2012-09-29,12.4,27400,38171.0,10063450.0,1457025241.0,144.78,-132.38,0
736,2012-09-30,12.4,27400,34244.0,10070850.0,1172651536.0,116.44,-104.03999999999999,0
737,2012-10-01,12.4,28121,37664.0,10066800.0,1418576896.0,140.92,-128.51999999999998,0
738,2012-10-02,12.8,28480,52914.0,10084550.0,2799891396.0,277.64,-264.84,0
739,2012-10-03,12.9,28812,49860.0,10091250.0,2486019600.0,246.35,-233.45,0
740,2012-10-04,12.9,29106,50916.0,10091550.0,2592439056.0,256.89,-243.98999999999998,0
741,2012-10-05,12.7,29356,44812.0,10105150.0,2008115344.0,198.72,-186.02,0
742,2012-10-06,12.5,29609,38621.0,10112000.0,1491581641.0,147.51,-135.01,0
743,2012-10-07,11.8,29928,43138.0,10120300.0,1860887044.0,183.88,-172.07999999999998,0
744,2012-10-08,11.8,30263,47395.0,10116650.0,2246286025.0,222.04,-210.23999999999998,0
745,2012-10-09,11.9,30585,51875.0,10135000.0,2691015625.0,265.52,-253.61999999999998,0
746,2012-10-10,12.1,30926,47107.0,10141900.0,2219069449.0,218.8,-206.70000000000002,0
747,2012-10-11,12.0,31268,40943.0,10140700.0,1676329249.0,165.31,-153.31,0
748,2012-10-12,12.0,31537,44520.0,10156750.0,1982030400.0,195.14,-183.14,0
749,2012-10-13,11.9,31837,39098.0,10163650.0,1528653604.0,150.4,-138.5,0
750,2012-10-14,11.7,32152,38310.0,10164650.0,1467656100.0,144.39,-132.69,0
751,2012-10-15,11.8,32425,46149.0,10179100.0,2129730201.0,209.23,-197.42999999999998,0
752,2012-10-16,11.9,32750,42783.0,10186150.0,1830385089.0,179.69,-167.79,0
753,2012-10-17,11.8,32750,44573.0,10193900.0,1986752329.0,194.9,-183.1,0
754,2012-10-18,11.9,33375,50802.0,10189350.0,2580843204.0,253.29,-241.39,0
755,2012-10-19,11.7,33651,44293.0,10208750.0,1961869849.0,192.18,-180.48000000000002,0
756,2012-10-20,11.7,33923,43667.0,10216650.0,1906806889.0,186.64,-174.94,0
757,2012-10-21,11.6,34211,38510.0,10213650.0,1483020100.0,145.2,-133.6,0
758,2012-10-22,11.7,34567,41337.0,10231800.0,1708747569.0,167.0,-155.3,0
759,2012-10-23,11.6,34857,41187.0,10239600.0,1696368969.0,165.67,-154.07,0
760,2012-10-24,11.6,35121,41610.0,10237850.0,1731392100.0,169.12,-157.52,0
761,2012-10-25,10.9,35384,39129.0,10254550.0,1531078641.0,149.31,-138.41,0
762,2012-10-26,10.2,35650,37529.0,10263450.0,1408425841.0,137.23,-127.02999999999999,0
763,2012-10-27,10.3,35907,29468.0,10263250.0,868363024.0,84.61,-74.31,0
764,2012-10-28,10.7,36152,27405.0,10279800.0,751034025.0,73.06,-62.36,0
765,2012-10-29,10.6,36435,35431.0,10287250.0,1255355761.0,122.03,-111.43,0
766,2012-10-30,10.9,36707,33919.0,10287850.0,1150498561.0,111.83,-100.92999999999999,0
767,2012-10-31,11.2,36986,32591.0,10300950.0,1062173281.0,103.11,-91.91,0
768,2012-11-01,10.6,37221,31492.0,10308200.0,991746064.0,96.21,-85.61,0
769,2012-11-02,10.5,37402,32898.0,10315350.0,1082278404.0,104.92,-94.42,0
770,2012-11-03,10.6,37402,32479.0,10312500.0,1054885441.0,102.29,-91.69000000000001,0
771,2012-11-04,10.8,37913,30435.0,10331000.0,926289225.0,89.66,-78.86,0
772,2012-11-05,10.8,38182,37350.0,10337800.0,1395022500.0,134.94,-124.14,0
773,2012-11-06,10.9,38461,40901.0,10338100.0,1672891801.0,161.82,-150.92,0
774,2012-11-07,10.9,38724,43234.0,10353750.0,1869178756.0,180.53,-169.63,0
775,2012-11-08,10.9,39033,37417.0,10361000.0,1400031889.0,135.13,-124.22999999999999,0
776,2012-11-09,10.8,39270,36670.0,10362400.0,1344688900.0,129.77,-118.97000000000001,0
777,2012-11-10,10.9,39516,34486.0,10375600.0,1189284196.0,114.62,-103.72,0
778,2012-11-11,10.9,39759,29909.0,10382650.0,894548281.0,86.16,-75.25999999999999,0
779,2012-11-12,11.0,40018,31306.0,10389450.0,980065636.0,94.33,-83.33,0
780,2012-11-13,10.9,40324,32445.0,10386600.0,1052678025.0,101.35,-90.44999999999999,0
781,2012-11-14,10.9,40615,37514.0,10403450.0,1407300196.0,135.27,-124.37,0
782,2012-11-15,11.2,40958,46043.0,10410500.0,2119957849.0,203.64,-192.44,0
783,2012-11-16,11.8,41301,48044.0,10410450.0,2308225936.0,221.72,-209.92,0
784,2012-11-17,11.8,41639,52656.0,10425500.0,2772654336.0,265.95,-254.14999999999998,0
785,2012-11-18,11.6,42017,42685.0,10431650.0,1822009225.0,174.66,-163.06,0
786,2012-11-19,11.8,42435,41943.0,10439600.0,1759215249.0,168.51,-156.70999999999998,0
787,2012-11-20,11.7,42435,43647.0,10434700.0,1905060609.0,182.57,-170.87,0
788,2012-11-21,11.8,43199,43864.0,10454650.0,1924050496.0,184.04,-172.23999999999998,0
789,2012-11-22,12.4,43500,41087.0,10461900.0,1688141569.0,161.36,-148.96,0
790,2012-11-23,12.4,43761,34869.0,10459500.0,1215847161.0,116.24,-103.83999999999999,0
791,2012-11-24,12.4,44089,36768.0,10477050.0,1351885824.0,129.03,-116.63,0
792,2012-11-25,12.5,44421,35997.0,10485000.0,1295784009.0,123.58,-111.08,0
793,2012-11-26,12.3,44808,41043.0,10483450.0,1684527849.0,160.68,-148.38,0
794,2012-11-27,12.2,45223,38330.0,10500525.0,1469188900.0,139.92,-127.71999999999998,0
795,2012-11-28,12.4,45698,43608.0,10504650.0,1901657664.0,181.03,-168.63,0
796,2012-11-29,12.4,46109,41690.0,10503775.0,1738056100.0,165.47,-153.07,0
797,2012-11-30,12.6,46429,36891.0,10511875.0,1360945881.0,129.47,-116.87,0
798,2012-12-01,12.6,46813,34392.0,10515650.0,1182809664.0,112.48,-99.88000000000001,0
799,2012-12-02,12.5,47184,27546.0,10515950.0,758782116.0,72.16,-59.66,0
800,2012-12-03,12.7,47612,29928.0,10522175.0,895685184.0,85.12,-72.42,0
801,2012-12-04,13.4,47988,42093.0,10525175.0,1771820649.0,168.34,-154.94,0
802,2012-12-05,13.4,48336,44265.0,10528750.0,1959390225.0,186.1,-172.7,0
803,2012-12-06,13.3,48720,40947.0,10528200.0,1676656809.0,159.25,-145.95,0
804,2012-12-07,13.5,48720,40671.0,10535225.0,1654130241.0,157.01,-143.51,0
805,2012-12-08,13.4,49364,38064.0,10538475.0,1448868096.0,137.48,-124.07999999999998,0
806,2012-12-09,13.4,50056,38608.0,10542025.0,1490577664.0,141.39,-127.98999999999998,0
807,2012-12-10,13.4,53179,35642.0,10540025.0,1270352164.0,120.53,-107.13,0
808,2012-12-11,13.6,55906,36780.0,10548875.0,1352768400.0,128.24,-114.64000000000001,0
809,2012-12-12,13.7,58142,42399.0,10552275.0,1797675201.0,170.36,-156.66000000000003,0
810,2012-12-13,13.7,60270,45850.0,10552175.0,2102222500.0,199.22,-185.52,0
811,2012-12-14,13.6,62038,41453.0,10557825.0,1718351209.0,162.76,-149.16,0
812,2012-12-15,13.5,63254,34372.0,10560700.0,1181434384.0,111.87,-98.37,0
813,2012-12-16,13.3,64693,35514.0,10563850.0,1261244196.0,119.39,-106.09,0
814,2012-12-17,13.3,65840,40773.0,10563525.0,1662437529.0,157.38,-144.07999999999998,0
815,2012-12-18,13.3,66978,47848.0,10570575.0,2289431104.0,216.59,-203.29,0
816,2012-12-19,13.6,67838,43487.0,10573275.0,1891119169.0,178.86,-165.26000000000002,0
817,2012-12-20,13.5,68657,39263.0,10576300.0,1541583169.0,145.76,-132.26,0
818,2012-12-21,13.5,69660,46086.0,10574875.0,2123919396.0,200.85,-187.35,0
819,2012-12-22,13.4,70669,55026.0,10583350.0,3027860676.0,286.1,-272.70000000000005,0
820,2012-12-23,13.3,71688,39677.0,10586525.0,1574264329.0,148.7,-135.39999999999998,0
821,2012-12-24,13.4,71688,39787.0,10586600.0,1583005369.0,149.53,-136.13,0
822,2012-12-25,13.4,73096,30042.0,10593200.0,902521764.0,85.2,-71.8,0
823,2012-12-26,13.5,73919,37901.0,10597225.0,1436485801.0,135.55,-122.05000000000001,0
824,2012-12-27,13.4,74807,36205.0,10601625.0,1310802025.0,123.64,-110.24,0
825,2012-12-28,13.4,75685,42099.0,10598500.0,1772325801.0,167.22,-153.82,0
826,2012-12-29,13.4,76563,39741.0,10608975.0,1579347081.0,148.87,-135.47,0
827,2012-12-30,13.4,77232,45548.0,10610125.0,2074620304.0,195.53,-182.13,0
828,2012-12-31,13.5,77841,34520.0,10617275.0,1191630400.0,112.24,-98.74,0
829,2013-01-01,13.3,78671,37576.0,10621175.0,1411955776.0,132.94,-119.64,0
830,2013-01-02,13.3,79328,42904.0,10621575.0,1840753216.0,173.3,-160.0,0
831,2013-01-03,13.4,80035,51040.0,10628700.0,2605081600.0,245.1,-231.7,0
832,2013-01-04,13.5,80581,47120.0,10632425.0,2220294400.0,208.82,-195.32,0
833,2013-01-05,13.4,81304,53310.0,10633200.0,2841956100.0,267.27,-253.86999999999998,0
834,2013-01-06,13.4,82264,41980.0,10640150.0,1762320400.0,165.63,-152.23,0
835,2013-01-07,13.6,83175,53638.0,10643750.0,2877035044.0,270.3,-256.7,0
836,2013-01-08,13.7,85046,55819.0,10647100.0,3115760761.0,292.64,-278.94,0
837,2013-01-09,13.8,86754,55904.0,10644700.0,3125257216.0,293.6,-279.8,0
838,2013-01-10,14.1,86754,60972.0,10653775.0,3717584784.0,348.95,-334.84999999999997,0
839,2013-01-11,14.1,89315,60818.0,10656750.0,3698829124.0,347.09,-332.98999999999995,0
840,2013-01-12,14.2,90370,50555.0,10656000.0,2555808025.0,239.85,-225.65,0
841,2013-01-13,14.1,91358,55319.0,10663650.0,3060191761.0,286.97,-272.87,0
842,2013-01-14,14.3,92287,43991.0,10666825.0,1935208081.0,181.42,-167.11999999999998,0
843,2013-01-15,14.3,93134,57365.0,10667550.0,3290743225.0,308.48,-294.18,0
844,2013-01-16,14.7,93966,58213.0,10672975.0,3388753369.0,317.51,-302.81,0
845,2013-01-17,15.5,94797,58741.0,10676100.0,3450505081.0,323.2,-307.7,0
846,2013-01-18,15.7,95662,57028.0,10679625.0,3252192784.0,304.52,-288.82,0
847,2013-01-19,15.6,96434,49029.0,10678900.0,2403842841.0,225.1,-209.5,0
848,2013-01-20,15.7,97204,45889.0,10686575.0,2105800321.0,197.05,-181.35000000000002,0
849,2013-01-21,16.8,97978,45748.0,10689775.0,2092879504.0,195.78,-178.98,0
850,2013-01-22,17.3,98690,53219.0,10690550.0,2832261961.0,264.93,-247.63,0
851,2013-01-23,17.5,99409,47082.0,10696825.0,2216714724.0,207.23,-189.73,0
852,2013-01-24,16.9,100137,60473.0,10700300.0,3656983729.0,341.76,-324.86,0
853,2013-01-25,17.4,100846,49483.0,10704050.0,2448567289.0,228.75,-211.35,0
854,2013-01-26,17.9,101624,54329.0,10702050.0,2951640241.0,275.8,-257.90000000000003,0
855,2013-01-27,17.8,101624,49360.0,10711550.0,2436409600.0,227.46,-209.66,0
856,2013-01-28,18.7,103131,54027.0,10715600.0,2918916729.0,272.4,-253.7,0
857,2013-01-29,19.5,103901,55358.0,10713625.0,3064508164.0,286.04,-266.54,0
858,2013-01-30,19.7,104616,44313.0,10723975.0,1963641969.0,183.11,-163.41000000000003,0
859,2013-01-31,20.4,105386,47519.0,10727800.0,2258055361.0,210.49,-190.09,0
860,2013-02-01,20.5,106166,64171.0,10725500.0,4117917241.0,383.94,-363.44,0
861,2013-02-02,19.6,106934,56418.0,10735950.0,3182990724.0,296.48,-276.88,0
862,2013-02-03,20.6,107601,57165.0,10737050.0,3267837225.0,304.35,-283.75,0
863,2013-02-04,20.4,108332,57162.0,10744650.0,3267494244.0,304.1,-283.70000000000005,0
864,2013-02-05,20.6,108911,59718.0,10748500.0,3566239524.0,331.79,-311.19,0
865,2013-02-06,21.2,109733,53365.0,10748650.0,2847823225.0,264.95,-243.75,0
866,2013-02-07,22.1,110457,58185.0,10756000.0,3385494225.0,314.75,-292.65,0
867,2013-02-08,22.7,111151,59968.0,10759400.0,3596161024.0,334.23,-311.53000000000003,0
868,2013-02-09,23.6,111857,56105.0,10760125.0,3147771025.0,292.54,-268.94,0
869,2013-02-10,24.0,112616,57298.0,10767475.0,3283060804.0,304.91,-280.91,0
870,2013-02-11,24.6,113372,52067.0,10771050.0,2710972489.0,251.69,-227.09,0
871,2013-02-12,25.2,114095,51739.0,10771775.0,2676924121.0,248.51,-223.31,0
872,2013-02-13,24.2,114095,52955.0,10779075.0,2804232025.0,260.16,-235.96000000000004,0
873,2013-02-14,27.2,115694,51234.0,10783475.0,2624922756.0,243.42,-216.22,0
874,2013-02-15,27.1,116575,49827.0,10783050.0,2482729929.0,230.24,-203.14000000000001,0
875,2013-02-16,27.2,117423,46889.0,10792850.0,2198578321.0,203.71,-176.51000000000002,0
876,2013-02-17,26.8,118419,45234.0,10796875.0,2046114756.0,189.51,-162.70999999999998,0
877,2013-02-18,27.0,119379,46989.0,10794525.0,2207966121.0,204.55,-177.55,0
878,2013-02-19,29.4,120283,49143.0,10805350.0,2415034449.0,223.5,-194.1,0
879,2013-02-20,29.6,121141,50750.0,10805950.0,2575562500.0,238.35,-208.75,0
880,2013-02-21,29.8,122017,50373.0,10814300.0,2537439129.0,234.64,-204.83999999999997,0
881,2013-02-22,30.3,122845,54225.0,10818350.0,2940350625.0,271.79,-241.49,0
882,2013-02-23,29.8,123763,51150.0,10817275.0,2616322500.0,241.87,-212.07,0
883,2013-02-24,29.9,124685,51984.0,10827325.0,2702336256.0,249.58,-219.68,0
884,2013-02-25,30.4,125534,56277.0,10831200.0,3167100729.0,292.41,-262.01000000000005,0
885,2013-02-26,31.1,126468,58590.0,10828675.0,3432788100.0,317.01,-285.90999999999997,0
886,2013-02-27,30.9,127323,54764.0,10840550.0,2999095696.0,276.66,-245.76000000000002,0
887,2013-02-28,33.4,128295,59770.0,10840050.0,3572452900.0,329.56,-296.16,0
888,2013-03-01,34.5,129129,62810.0,10848250.0,3945096100.0,363.66,-329.16,0
889,2013-03-02,34.3,129129,48976.0,10852050.0,2398648576.0,221.03,-186.73000000000002,0
890,2013-03-03,34.5,130804,45983.0,10851275.0,2114436289.0,194.86,-160.36,0
891,2013-03-04,36.2,131891,53458.0,10860175.0,2857757764.0,263.14,-226.94,0
892,2013-03-05,40.3,133101,57179.0,10864225.0,3269438041.0,300.94,-260.64,0
893,2013-03-06,41.0,134344,68824.0,10862700.0,4736742976.0,436.06,-395.06,0
894,2013-03-07,42.0,134908,66119.0,10871675.0,4371722161.0,402.12,-360.12,0
895,2013-03-08,44.2,135956,56472.0,10875925.0,3189086784.0,293.22,-249.02000000000004,0
896,2013-03-09,46.8,137064,53963.0,10873850.0,2912005369.0,267.8,-221.0,0
897,2013-03-10,46.0,138195,56699.0,10885200.0,3214776601.0,295.33,-249.32999999999998,0
898,2013-03-11,48.4,139373,53259.0,10885125.0,2836521081.0,260.59,-212.18999999999997,0
899,2013-03-12,44.3,140235,59584.0,10892000.0,3550253056.0,325.95,-281.65,0
900,2013-03-13,46.9,141235,62958.0,10896625.0,3963709764.0,363.76,-316.86,0
901,2013-03-14,47.2,142158,60824.0,10896450.0,3699558976.0,339.52,-292.32,0
902,2013-03-15,47.0,142930,63236.0,10905275.0,3998791696.0,366.68,-319.68,0
903,2013-03-16,47.0,143822,50667.0,10910350.0,2567144889.0,235.29,-188.29,0
904,2013-03-17,47.4,144807,51567.0,10907825.0,2659155489.0,243.78,-196.38,0
905,2013-03-18,51.6,145918,58484.0,10919750.0,3420378256.0,313.23,-261.63,0
906,2013-03-19,59.1,145918,68502.0,10919100.0,4692524004.0,429.75,-370.65,0
907,2013-03-20,64.5,148934,62525.0,10930000.0,3909375625.0,357.67,-293.17,0
908,2013-03-21,70.8,150484,69452.0,10930400.0,4823580304.0,441.3,-370.5,0
909,2013-03-22,69.9,151985,74782.0,10940875.0,5592347524.0,511.14,-441.24,0
910,2013-03-23,64.3,153442,66611.0,10941700.0,4437025321.0,405.52,-341.21999999999997,0
911,2013-03-24,71.5,155040,68953.0,10949700.0,4754516209.0,434.21,-362.71,0
912,2013-03-25,73.6,156702,65856.0,10953600.0,4337012736.0,395.94,-322.34000000000003,0
913,2013-03-26,78.5,158841,72909.0,10952900.0,5315722281.0,485.33,-406.83,0
914,2013-03-27,88.9,161197,72423.0,10961225.0,5245090929.0,478.51,-389.61,0
915,2013-03-28,86.2,163619,94189.0,10965775.0,8871567721.0,809.02,-722.8199999999999,0
916,2013-03-29,90.5,165764,82948.0,10964075.0,6880370704.0,627.54,-537.04,0
917,2013-03-30,92.2,167617,77727.0,10973850.0,6041486529.0,550.53,-458.33,0
918,2013-03-31,93.0,169896,64028.0,10979300.0,4099584784.0,373.39,-280.39,0
919,2013-04-01,104.0,172965,75616.0,10975275.0,5717779456.0,520.97,-416.97,0
920,2013-04-02,118.0,176862,91653.0,10988125.0,8400272409.0,764.49,-646.49,0
921,2013-04-03,135.0,180768,106993.0,10986575.0,11447502049.0,1041.95,-906.95,0
922,2013-04-04,132.1,183747,108574.0,10995725.0,11788313476.0,1072.08,-939.9799999999999,0
923,2013-04-05,142.3,183747,99650.0,10999925.0,9930122500.0,902.74,-760.44,0
924,2013-04-06,142.6,189100,78368.0,10997875.0,6141543424.0,558.43,-415.8299999999999,0
925,2013-04-07,162.3,193799,76855.0,11008200.0,5906691025.0,536.57,-374.27000000000004,0
926,2013-04-08,187.5,197846,111694.0,11012400.0,12475549636.0,1132.86,-945.3599999999999,0
927,2013-04-09,230.0,203419,111535.0,11008975.0,12440056225.0,1129.99,-899.99,0
928,2013-04-10,165.0,208598,132851.0,11021100.0,17649388201.0,1601.42,-1436.42,0
929,2013-04-11,124.9,212774,124091.0,11020175.0,15398576281.0,1397.31,-1272.4099999999999,0
930,2013-04-12,117.0,215661,102479.0,11029400.0,10501945441.0,952.18,-835.18,0
931,2013-04-13,93.0,218263,82353.0,11033475.0,6782016609.0,614.68,-521.68,0
932,2013-04-14,90.0,220869,70789.0,11031225.0,5011082521.0,454.26,-364.26,0
933,2013-04-15,82.4,223363,99761.0,11042050.0,9952257121.0,901.31,-818.91,0
934,2013-04-16,68.4,225727,99838.0,11042475.0,9967626244.0,902.66,-834.26,0
935,2013-04-17,93.1,226475,104663.0,11050300.0,10954343569.0,991.32,-898.22,0
936,2013-04-18,109.0,228489,81492.0,11053425.0,6640946064.0,600.8,-491.79999999999995,0
937,2013-04-19,118.5,230333,104375.0,11053700.0,10894140625.0,985.57,-867.07,0
938,2013-04-20,126.6,232115,74049.0,11061400.0,5483254401.0,495.71,-369.11,0
939,2013-04-21,119.2,233959,69217.0,11065450.0,4790993089.0,432.97,-313.77000000000004,0
940,2013-04-22,127.4,233959,91101.0,11064875.0,8299392201.0,750.07,-622.6700000000001,0
941,2013-04-23,143.5,237368,92958.0,11073800.0,8641189764.0,780.33,-636.83,0
942,2013-04-24,154.2,239046,101871.0,11077775.0,10377700641.0,936.8,-782.5999999999999,0
943,2013-04-25,141.7,240714,89926.0,11076050.0,8086685476.0,730.11,-588.4100000000001,0
944,2013-04-26,136.9,242215,85471.0,11086050.0,7305291841.0,658.96,-522.0600000000001,0
945,2013-04-27,128.0,243762,77611.0,11090225.0,6023467321.0,543.13,-415.13,0
946,2013-04-28,134.4,245294,117303.0,11087150.0,13759993809.0,1241.08,-1106.6799999999998,0
947,2013-04-29,144.0,246826,86416.0,11098475.0,7467725056.0,672.86,-528.86,0
948,2013-04-30,139.2,248307,76293.0,11098275.0,5820621849.0,524.46,-385.26000000000005,0
949,2013-05-01,116.4,249957,83081.0,11105600.0,6902452561.0,621.53,-505.13,0
950,2013-05-02,106.3,251776,81438.0,11109275.0,6632147844.0,596.99,-490.69,0
951,2013-05-03,98.1,253614,82212.0,11109450.0,6758812944.0,608.38,-510.28,0
952,2013-05-04,112.9,255348,69220.0,11116975.0,4791408400.0,431.0,-318.1,0
953,2013-05-05,116.0,257232,72087.0,11121050.0,5196535569.0,467.27,-351.27,0
954,2013-05-06,112.3,258958,84604.0,11120550.0,7157836816.0,643.66,-531.36,0
955,2013-05-07,109.6,260728,108307.0,11129525.0,11730406249.0,1053.99,-944.39,0
956,2013-05-08,113.2,262339,102370.0,11133675.0,10479616900.0,941.25,-828.05,0
957,2013-05-09,112.8,262339,81435.0,11131800.0,6631659225.0,595.74,-482.94,0
958,2013-05-10,117.7,265186,83782.0,11142225.0,7019423524.0,629.98,-512.28,0
959,2013-05-11,115.6,266765,80405.0,11142850.0,6464964025.0,580.19,-464.59000000000003,0
960,2013-05-12,114.8,268371,69434.0,11151175.0,4821080356.0,432.34,-317.53999999999996,0
961,2013-05-13,118.0,269829,82055.0,11154850.0,6733023025.0,603.6,-485.6,0
962,2013-05-14,111.4,271342,83134.0,11154125.0,6911261956.0,619.61,-508.21000000000004,0
963,2013-05-15,114.2,272722,84133.0,11162150.0,7078361689.0,634.14,-519.9399999999999,0
964,2013-05-16,118.2,274062,83468.0,11166175.0,6966907024.0,623.93,-505.72999999999996,0
965,2013-05-17,123.5,275525,78254.0,11165250.0,6123688516.0,548.46,-424.96000000000004,0
966,2013-05-18,123.2,277091,68148.0,11173700.0,4644149904.0,415.63,-292.43,0
967,2013-05-19,122.5,278632,63554.0,11177150.0,4039110916.0,361.37,-238.87,0
968,2013-05-20,122.0,280219,71054.0,11176375.0,5048670916.0,451.73,-329.73,0
969,2013-05-21,122.9,281617,82013.0,11185025.0,6726132169.0,601.35,-478.45000000000005,0
970,2013-05-22,123.8,283029,74157.0,11189050.0,5499260649.0,491.49,-367.69,0
971,2013-05-23,126.3,284200,82617.0,11187500.0,6825568689.0,610.11,-483.81,0
972,2013-05-24,133.1,285423,84226.0,11197400.0,7094019076.0,633.54,-500.43999999999994,0
973,2013-05-25,132.0,286595,68992.0,11201425.0,4759896064.0,424.94,-292.94,0
974,2013-05-26,133.5,286595,68949.0,11198625.0,4753964601.0,424.51,-291.01,0
975,2013-05-27,129.8,289335,73840.0,11209775.0,5452345600.0,486.39,-356.59,0
976,2013-05-28,129.0,290897,75630.0,11209825.0,5719896900.0,510.26,-381.26,0
977,2013-05-29,132.3,292370,79893.0,11218200.0,6382891449.0,568.98,-436.68,0
978,2013-05-30,128.8,293740,77617.0,11222850.0,6024398689.0,536.8,-407.99999999999994,0
979,2013-05-31,128.8,294983,74800.0,11220925.0,5595040000.0,498.63,-369.83,0
980,2013-06-01,129.3,296314,67501.0,11232900.0,4556385001.0,405.63,-276.33,0
981,2013-06-02,122.5,297719,65100.0,11232250.0,4238010000.0,377.31,-254.81,0
982,2013-06-03,120.7,299174,79322.0,11243375.0,6291979684.0,559.62,-438.92,0
983,2013-06-04,121.4,300570,78377.0,11243600.0,6142954129.0,546.35,-424.95000000000005,0
984,2013-06-05,121.9,301864,78094.0,11252875.0,6098672836.0,541.97,-420.07000000000005,0
985,2013-06-06,119.0,303259,72638.0,11256900.0,5276279044.0,468.72,-349.72,0
986,2013-06-07,111.0,304451,73635.0,11254800.0,5422113225.0,481.76,-370.76,0
987,2013-06-08,107.9,305653,57661.0,11265275.0,3324790921.0,295.14,-187.23999999999998,0
988,2013-06-09,100.4,306999,56476.0,11266025.0,3189538576.0,283.11,-182.71,0
989,2013-06-10,106.3,308385,60389.0,11274175.0,3646831321.0,323.47,-217.17000000000002,0
990,2013-06-11,109.0,309714,66519.0,11279175.0,4424777361.0,392.3,-283.3,0
991,2013-06-12,108.8,309714,63306.0,11277450.0,4007649636.0,355.37,-246.57,0
992,2013-06-13,103.9,312151,66189.0,11288300.0,4380983721.0,388.1,-284.20000000000005,0
993,2013-06-14,100.0,313209,75093.0,11288500.0,5638958649.0,499.53,-399.53,0
994,2013-06-15,99.8,314217,53683.0,11297375.0,2881864489.0,255.09,-155.29000000000002,0
995,2013-06-16,99.9,315322,48620.0,11301225.0,2363904400.0,209.17,-109.26999999999998,0
996,2013-06-17,101.9,316640,56328.0,11299700.0,3172843584.0,280.79,-178.89000000000001,0
997,2013-06-18,107.3,318057,63023.0,11308000.0,3971898529.0,351.25,-243.95,0
998,2013-06-19,108.3,319312,68954.0,11311650.0,4754654116.0,420.33,-312.03,0
999,2013-06-20,111.3,320559,67460.0,11310750.0,4550851600.0,402.35,-291.05,0
1000,2013-06-21,109.5,321597,68914.0,11320275.0,4749139396.0,419.53,-310.03,0
1001,2013-06-22,108.2,322614,58316.0,11324675.0,3400755856.0,300.3,-192.10000000000002,0
1002,2013-06-23,107.9,323859,51464.0,11321800.0,2648543296.0,233.93,-126.03,0
1003,2013-06-24,102.1,325294,64617.0,11331950.0,4175356689.0,368.46,-266.36,0
1004,2013-06-25,103.3,326553,61140.0,11332900.0,3738099600.0,329.84,-226.53999999999996,0
1005,2013-06-26,104.0,327848,64856.0,11340825.0,4206300736.0,370.9,-266.9,0
1006,2013-06-27,101.7,329239,60540.0,11345025.0,3665091600.0,323.06,-221.36,0
1007,2013-06-28,94.7,330442,68414.0,11343975.0,4680475396.0,412.6,-317.90000000000003,0
1008,2013-06-29,95.0,330442,60472.0,11353150.0,3656862784.0,322.1,-227.10000000000002,0
1009,2013-06-30,97.5,334016,50013.0,11356975.0,2501300169.0,220.24,-122.74000000000001,0
1010,2013-07-01,88.1,335965,68188.0,11355125.0,4649603344.0,409.47,-321.37,0
1011,2013-07-02,90.4,337567,63990.0,11365275.0,4094720100.0,360.28,-269.88,0
1012,2013-07-03,78.9,338907,65323.0,11366250.0,4267094329.0,375.42,-296.52,0
1013,2013-07-04,80.0,340206,60589.0,11373950.0,3671026921.0,322.76,-242.76,0
1014,2013-07-05,68.5,341371,59926.0,11378650.0,3591125476.0,315.6,-247.10000000000002,0
1015,2013-07-06,69.7,342417,56244.0,11377475.0,3163387536.0,278.04,-208.34000000000003,0
1016,2013-07-07,76.5,343646,48536.0,11387975.0,2355743296.0,206.86,-130.36,0
1017,2013-07-08,76.0,344952,62653.0,11388600.0,3925398409.0,344.68,-268.68,0
1018,2013-07-09,76.7,346149,67527.0,11397275.0,4559895729.0,400.09,-323.39,0
1019,2013-07-10,88.0,347329,64425.0,11402075.0,4150580625.0,364.02,-276.02,0
1020,2013-07-11,89.0,348460,73236.0,11399725.0,5363511696.0,470.49,-381.49,0
1021,2013-07-12,94.0,349434,78304.0,11409975.0,6131516416.0,537.38,-443.38,0
1022,2013-07-13,98.3,350362,62660.0,11414050.0,3926275600.0,343.99,-245.69,0
1023,2013-07-14,94.4,351533,48156.0,11410900.0,2319000336.0,203.23,-108.82999999999998,0
1024,2013-07-15,98.9,352753,61935.0,11422425.0,3835944225.0,335.83,-236.92999999999998,0
1025,2013-07-16,97.1,352753,65774.0,11422050.0,4326219076.0,378.76,-281.65999999999997,0
